year,category,question,answer,analysis,index,score,question_en,analysis_en,score_question,score_analysis
2014,（新课标ⅱ）,"10. (5 分) 设 $F$ 为抛物线 $C: y^{2}=3 x$ 的焦点，过 $F$ 且倾斜角为 $30^{\circ}$ 的直线交 $C$ 于 $A, B$ 两点, $O$ 为坐标原点, 则 $\triangle O A B$ 的面积为（ )
A. $\frac{3 \sqrt{3}}{4}$
B. $\frac{9 \sqrt{3}}{8}$
C. $\frac{63}{32}$
D. $\frac{9}{4}$
",['D'],"解: 由 $\mathrm{y}^{2}=2 \mathrm{px}$, 得 $2 p=3, \mathrm{p}=\frac{3}{2}$,

则 $F\left(\frac{3}{4}, 0\right)$.

$\therefore$ 过 $A, B$ 的直线方程为 $y=\frac{\sqrt{3}}{3}\left(x-\frac{3}{4}\right)$, 即 $x=\sqrt{3} y+\frac{3}{4}$.

联立 $\left\{\begin{array}{l}y^{2}=3 x \\ x=\sqrt{3} y+\frac{3}{4}\end{array}\right.$, 得 $4 y^{2}-12 \sqrt{3} y-9=0$.

设 $A\left(x_{1}, y_{1}\right) ， B\left(x_{2}, y_{2}\right)$ ，

则 $y_{1}+y_{2}=3 \sqrt{3}, y_{1} y_{2}=-\frac{9}{4}$.

$\therefore S_{\triangle O A B}=S_{\triangle O A F}+S_{\triangle O F B}=\frac{1}{2} \times \frac{3}{4}\left|y_{1}-y_{2}\right|=\frac{3}{8} \sqrt{\left(y_{1}+y_{2}\right)^{2}-4 y_{1} y_{2}}=\frac{3}{8} \times \sqrt{(3 \sqrt{3})^{2}+9}=$ $\frac{9}{4}$

故选: D.
",51,5,"10. (5 points) Set$F$for parabola$C: y^{2}=3 x$The focus,$F$And the inclination angle is$30^{\circ}$Straight line intersection$C$At$A, B$Two o'clock,$O$is the origin of the coordinates,$\triangle O A B$The area of
A.$\frac{3 \sqrt{3}}{4}$B.$\frac{9 \sqrt{3}}{8}$C.$\frac{63}{32}$D.$\frac{9}{4}$","Solution: By$\mathrm{y}^{2}=2 \mathrm{px}$, have to$2 p=3, \mathrm{p}=\frac{3}{2}$,

then $F\left(\frac{3}{4}, 0\right)$.$\therefore$Pass$A, B$The linear equation is$y=\frac{\sqrt{3}}{3}\left(x-\frac{3}{4}\right)$, So $x=\sqrt{3} y+\frac{3}{4}$.

Joint$\left\{\begin{array}{l}y^{2}=3 x \\ x=\sqrt{3} y+\frac{3}{4}\end{array}\right.$, have to$4 y^{2}-12 \sqrt{3} y-9=0$.

set up$A\left(x_{1}, y_{1}\right) ， B\left(x_{2}, y_{2}\right)$,

then $y_{1}+y_{2}=3 \sqrt{3}, y_{1} y_{2}=-\frac{9}{4}$.$\therefore S_{\triangle O A B}=S_{\triangle O A F}+S_{\triangle O F B}=\frac{1}{2} \times \frac{3}{4}\left|y_{1}-y_{2}\right|=\frac{3}{8} \sqrt{\left(y_{1}+y_{2}\right)^{2}-4 y_{1} y_{2}}=\frac{3}{8} \times \sqrt{(3 \sqrt{3})^{2}+9}=$$\frac{9}{4}$So, the correct answer is: D.",137.38,108.3
2014,（新课标ⅱ）,"12. （5 分) 设函数 $\mathrm{f}(\mathrm{x})=\sqrt{3} \sin \frac{\pi \mathrm{x}}{\mathrm{m}}$, 若存在 $\mathrm{f}(\mathrm{x})$ 的极值点 $\mathrm{x}_{0}$ 满足 $\mathrm{x}_{0}{ }^{2}+\left[\mathrm{f}\left(\mathrm{x}_{0}\right.\right.$ ]$^{2}<m^{2}$ ，则 $m$ 的取值范围是 $(\quad)$
A. $(-\infty,-6) \cup(6,+\infty)$
B. $(-\infty,-4) \cup(4,+\infty)$
C. $(-\infty,-2) \cup(2,+\infty)$
D. $(-\infty,-1) \cup(1,+\infty)$
",['C'],"解：由题意可得, $f\left(x_{0}\right)= \pm \sqrt{3}$, 即 $\frac{\pi x_{0}}{m}=k \pi+\frac{\pi}{2}, k \in z$, 即 $\mathrm{x}_{0}=\frac{2 k+1}{2} \mathrm{~m}$

再由 $x_{0}{ }^{2}+\left[f\left(x_{0}\right)\right]^{2}<m^{2}$, 即 $x_{0}^{2}+3<m^{2}$, 可得当 $m^{2}$ 最小时, $\left|x_{0}\right|$ 最小, 而 $\left|x_{0}\right|$ 最小为 $\frac{1}{2}|m|$, $\therefore m^{2}>\frac{1}{4} m^{2}+3, \quad \therefore m^{2}>4$.

求得 $m>2$, 或 $m<-2$,

故选: C.
",52,5,"12. (5 points) Set the function$\mathrm{f}(\mathrm{x})=\sqrt{3} \sin \frac{\pi \mathrm{x}}{\mathrm{m}}$, if there is$\mathrm{f}(\mathrm{x})$Extreme value point$\mathrm{x}_{0}$satisfy$\mathrm{x}_{0}{ }^{2}+\left[\mathrm{f}\left(\mathrm{x}_{0}\right.\right.$]$^{2}<m^{2}$,then $m$The value range is$(\quad)$A.$(-\infty,-6) \cup(6,+\infty)$B.$(-\infty,-4) \cup(4,+\infty)$C.$(-\infty,-2) \cup(2,+\infty)$D.$(-\infty,-1) \cup(1,+\infty)$","Solution: From the question,$f\left(x_{0}\right)= \pm \sqrt{3}$, So $\frac{\pi x_{0}}{m}=k \pi+\frac{\pi}{2}, k \in z$, So $\mathrm{x}_{0}=\frac{2 k+1}{2} \mathrm{~m}$By$x_{0}{ }^{2}+\left[f\left(x_{0}\right)\right]^{2}<m^{2}$, So $x_{0}^{2}+3<m^{2}$, can be appropriate$m^{2}$Minimum,$\left|x_{0}\right|$Minimum, and$\left|x_{0}\right|$Minimum$\frac{1}{2}|m|$,$\therefore m^{2}>\frac{1}{4} m^{2}+3, \quad \therefore m^{2}>4$.

Seek$m>2$, or$m<-2$,

So, the correct answer is: C.",110.74,115.42
2015,（新课标ⅰ）,"1. （5 分）设复数 $z$ 满足 $\frac{1+z}{1-z}=i$, 则 $|z|=(\quad)$
A. 1
B. $\sqrt{2}$
C. $\sqrt{3}$
D. 2
",['A'],"解: $\because$ 复数 $z$ 满足 $\frac{1+z}{1-z}=i$,

$\therefore 1+z=i-z i$,

$\therefore z(1+i)=i-1$,

$\therefore z=\frac{i-1}{i+1}=i$

$\therefore|z|=1$

故选: A.
",53,5,"1. (5 points) Set a plural$z$satisfy$\frac{1+z}{1-z}=i$, then $|z|=(\quad)$A. 1
B.$\sqrt{2}$C.$\sqrt{3}$D. 2","solution:$\because$plural$z$satisfy$\frac{1+z}{1-z}=i$,$\therefore 1+z=i-z i$,$\therefore z(1+i)=i-1$,$\therefore z=\frac{i-1}{i+1}=i$$\therefore|z|=1$So, the correct answer is: A.",114.89,114.65
2015,（新课标ⅰ）,"2. （5 分 $) \sin 20^{\circ} \cos 10^{\circ}-\cos 160^{\circ} \sin 10^{\circ}=(\quad ）$
A. $\frac{\sqrt{3}}{2}$
B. $\frac{\sqrt{3}}{2}$
C. $-\frac{1}{2}$
D. $\frac{1}{2}$
",['D'],"解: $\sin 20^{\circ} \cos 10^{\circ}-\cos 160^{\circ} \sin 10^{\circ}$ $=\sin 20^{\circ} \cos 10^{\circ}+\cos 20^{\circ} \sin 10^{\circ}$

$=\sin 30^{\circ}$

$=\frac{1}{2}$

故选: D.
",54,5,2. (5 points$) \sin 20^{\circ} \cos 10^{\circ}-\cos 160^{\circ} \sin 10^{\circ}=(\quad ）$A.$\frac{\sqrt{3}}{2}$B.$\frac{\sqrt{3}}{2}$C.$-\frac{1}{2}$D.$\frac{1}{2}$,"solution:$\sin 20^{\circ} \cos 10^{\circ}-\cos 160^{\circ} \sin 10^{\circ}$$=\sin 20^{\circ} \cos 10^{\circ}+\cos 20^{\circ} \sin 10^{\circ}$$=\sin 30^{\circ}$$=\frac{1}{2}$So, the correct answer is: D.",97.04,111.6
2015,（新课标ⅰ）,"3. (5 分) 设命题 $p: \exists n \in N, n^{2}>2^{n}$, 则 $p$ 为 $(\quad)$
A. $\forall n \in N, n^{2}>2^{n}$
B. $\exists n \in N, n^{2} \leqslant 2^{n}$
C. $\forall n \in N, n^{2} \leqslant 2^{n}$
D. $\exists n \in N, n^{2}=2^{n}$
",['C'],"解: 命题的否定是: $\forall n \in N, n^{2} \leqslant 2^{n}$,

故选: C.
",55,5,"3. (5 points) Set a question$p: \exists n \in N, n^{2}>2^{n}$, then $p$for$(\quad)$A.$\forall n \in N, n^{2}>2^{n}$B.$\exists n \in N, n^{2} \leqslant 2^{n}$C.$\forall n \in N, n^{2} \leqslant 2^{n}$D.$\exists n \in N, n^{2}=2^{n}$","Solution: The negation of the proposition is:$\forall n \in N, n^{2} \leqslant 2^{n}$,

So, the correct answer is: C.",104.05,150.0
2015,（新课标ⅰ）,"4. （5 分) 投篮测试中, 每人投 3 次, 至少投中 2 次才能通过测试. 已知某同 学每次投篮投中的概率为 0.6 , 且各次投篮是否投中相互独立, 则该同学通过 测试的概率为 $(\quad)$
A. 0.648
B. 0.432
C. 0.36
D. 0.312
",['A'],"解：由题意可知: 同学 3 次测试满足 $X \sim B(3,0.6 ）$,

该同学通过测试的概率为 $C_{3}^{2}(0.6)^{2} \times(1-0.6)+C_{3}^{3}(0.6)^{3}=0.648$.

故选: $A$.
",56,5,"4. (5 points) In the shooting test, each person shoots 3 times and makes at least 2 shots before passing the test. It is known that the probability of a student making a shot for each shot is 0.6, and whether each shot is independent of each shot, the probability of the student passing the test is$(\quad)$A. 0.648
B. 0.432
C. 0.36
D. 0.312","Solution: From the question, we can see that the students met 3 tests$X \sim B(3,0.6 ）$,

The probability of the student passing the test is$C_{3}^{2}(0.6)^{2} \times(1-0.6)+C_{3}^{3}(0.6)^{3}=0.648$.

So, the correct answer is:$A$.",150.0,150.0
2015,（新课标ⅰ）,"5. (5 分) 已知 $M\left(x_{0}, y_{0}\right)$ 是双曲线 $C: \frac{x^{2}}{2}-y^{2}=1$ 上的一点, $F_{1}, F_{2}$ 是 $C$ 的左 、右两个焦点, 若 $\overrightarrow{M F_{1}} \cdot \overrightarrow{\mathrm{MF}_{2}}<0$, 则 $\mathrm{y}_{0}$ 的取值范围是（ )
A. $\left(\frac{\sqrt{3}}{3}, \frac{\sqrt{3}}{3}\right)$
B. $\left(-\frac{\sqrt{3}}{6}, \frac{\sqrt{3}}{6}\right)$
C. $\left(-\frac{2 \sqrt{2}}{3}, \frac{2 \sqrt{2}}{3}\right)$
D. $\left(-\frac{2 \sqrt{3}}{3}, \frac{2 \sqrt{3}}{3}\right)$
",['A'],"解：由题意, $\overrightarrow{M_{1}} \cdot \overrightarrow{M_{2}}=\left(-\sqrt{3}-x_{0},-y_{0}\right) \cdot\left(\sqrt{3}-x_{0},-y_{0}\right)$

$$
=\mathrm{x}_{0}^{2}-3+\mathrm{y}_{0}^{2}=3 \mathrm{y}_{0}^{2}-1<0
$$

所以 $-\frac{\sqrt{3}}{3}<y_{0}<\frac{\sqrt{3}}{3}$.

故选: $A$.
",57,5,"5. (5 points) Given$M\left(x_{0}, y_{0}\right)$It's a hyperbolic$C: \frac{x^{2}}{2}-y^{2}=1$A little above,$F_{1}, F_{2}$is$C$The left and right focus points, if$\overrightarrow{M F_{1}} \cdot \overrightarrow{\mathrm{MF}_{2}}<0$, then $\mathrm{y}_{0}$The value range is ( )
A.$\left(\frac{\sqrt{3}}{3}, \frac{\sqrt{3}}{3}\right)$B.$\left(-\frac{\sqrt{3}}{6}, \frac{\sqrt{3}}{6}\right)$C.$\left(-\frac{2 \sqrt{2}}{3}, \frac{2 \sqrt{2}}{3}\right)$D.$\left(-\frac{2 \sqrt{3}}{3}, \frac{2 \sqrt{3}}{3}\right)$","Solution: From the question,$\overrightarrow{M_{1}} \cdot \overrightarrow{M_{2}}=\left(-\sqrt{3}-x_{0},-y_{0}\right) \cdot\left(\sqrt{3}-x_{0},-y_{0}\right)$$$= \ Mathrm {0} ^ {2} -3+ \ Mathrm {y} {0} ^ {2} ^ {2} ^ {y} ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^$$so$-\frac{\sqrt{3}}{3}<y_{0}<\frac{\sqrt{3}}{3}$.

So, the correct answer is:$A$.",111.73,145.96
2015,（新课标ⅰ）,"10. (5 分) $\left(x^{2}+x+y\right)^{5}$ 的展开式中, $x^{5} y^{2}$ 的系数为 $(\quad)$
A. 10
B. 20
C. 30
D. 60
",['C'],"解: $\left(x^{2}+x+y\right)^{5}$ 的展开式的通项为 $T_{r+1}=C_{5}^{r}\left(x^{2}+x\right)^{5-r} y^{r}$,

令 $r=2$, 则 $\left(x^{2}+x\right)^{3}$ 的通项为 $C_{3}^{k}\left(x^{2}\right)^{3-k} x^{k}=C_{3}^{k} x^{6-k}$,

令 6- $k=5$, 则 $k=1$,

$\therefore\left(x^{2}+x+y\right)^{5}$ 的展开式中, $x^{5} y^{2}$ 的系数为 $C_{5}^{2} C_{3}^{1}=30$.

故选: C.
",58,5,"10. (5 points)$\left(x^{2}+x+y\right)^{5}$In the expansion,$x^{5} y^{2}$The coefficient of$(\quad)$A. 10
B. 20
C. 30
D. 60","solution:$\left(x^{2}+x+y\right)^{5}$The general term of the expansion is$T_{r+1}=C_{5}^{r}\left(x^{2}+x\right)^{5-r} y^{r}$,

make$r=2$, then $\left(x^{2}+x\right)^{3}$The general term is$C_{3}^{k}\left(x^{2}\right)^{3-k} x^{k}=C_{3}^{k} x^{6-k}$,

Order 6-$k=5$, then $k=1$,$\therefore\left(x^{2}+x+y\right)^{5}$In the expansion,$x^{5} y^{2}$The coefficient of$C_{5}^{2} C_{3}^{1}=30$.

So, the correct answer is: C.",123.23,130.22
2015,（新课标ⅱ）,"1. （5 分）已知集合 $\mathrm{A}=\{-2,-1,0,1,2\}, B=\{x \mid(x-1)(x+2)<0\}$, 则 $A \cap B=(\quad)$
A. $\{-1,0\}$
B. $\{0,1\}$
C. $\{-1,0,1\}$
D. $\{0,1,2\}$
",['A'],"解: $\mathrm{B}=\{x \mid-2<x<1\}, \mathrm{A}=\{-2,-1,0,1,2\}$;

$\therefore A \cap B=\{-1,0\}$.

故选: A.
",59,5,"1. (5 points) Given the set $\mathrm{A}=\{-2,-1,0,1,2\}, B=\{x \mid(x-1)(x+2)<0\}$, then $A \cap B=(\quad)$A.$\{-1,0\}$B.$\{0,1\}$C.$\{-1,0,1\}$D.$\{0,1,2\}$","solution:$\mathrm{B}=\{x \mid-2<x<1\}, \mathrm{A}=\{-2,-1,0,1,2\}$;$\therefore A \cap B=\{-1,0\}$.

So, the correct answer is: A.",106.08,125.24
2015,（新课标ⅱ）,"2. (5 分) 若 $a$ 为实数, 且 $(2+a i)(a-2 i)=-4 i$, 则 $a=(\quad)$
A. -1
B. 0
C. 1
D. 2
",['B'],"解：因为 $(2+a i)(a-2 i)=-4 i$, 所以 $4 a+\left(a^{2}-4\right) i=-4 i$,

$4 a=0$, 并且 $a^{2}-4=-4$,

所以 $a=0$; 故选：B.
",60,5,"2. (5 min) Young$a$is a real number, and$(2+a i)(a-2 i)=-4 i$, then $a=(\quad)$A. -1
B. 0
C. 1
D. 2","Solution: Because$(2+a i)(a-2 i)=-4 i$, so$4 a+\left(a^{2}-4\right) i=-4 i$,$4 a=0$, and$a^{2}-4=-4$,

so$a=0$; So, the correct answer is: B.",123.75,128.18
2015,（新课标ⅱ）,"4. (5 分) 已知等比数列 $\left\{a_{n}\right\}$ 满足 $a_{1}=3, a_{1}+a_{3}+a_{5}=21$, 则 $a_{3}+a_{5}+a_{7}=(\quad)$
A. 21
B. 42
C. 63
D. 84
",['B'],"解: $\because a_{1}=3, a_{1}+a_{3}+a_{5}=21$,

$\therefore a_{1}\left(1+q^{2}+q^{4}\right)=21$

$\therefore q^{4}+q^{2}+1=7$

$\therefore q^{4}+q^{2}-6=0$

$\therefore q^{2}=2$

$\therefore a_{3}+a_{5}+a_{7}=a_{1}\left(q^{2}+q^{4}+q^{6}\right)=3 \times(2+4+8)=42$.

故选: B.
",61,5,"4. (5 points) Given equal-scale sequence$\left\{a_{n}\right\}$satisfy$a_{1}=3, a_{1}+a_{3}+a_{5}=21$, then $a_{3}+a_{5}+a_{7}=(\quad)$A. 21
B. 42
C. 63
D. 84","solution:$\because a_{1}=3, a_{1}+a_{3}+a_{5}=21$,$\therefore a_{1}\left(1+q^{2}+q^{4}\right)=21$$\therefore q^{4}+q^{2}+1=7$$\therefore q^{4}+q^{2}-6=0$$\therefore q^{2}=2$$\therefore a_{3}+a_{5}+a_{7}=a_{1}\left(q^{2}+q^{4}+q^{6}\right)=3 \times(2+4+8)=42$.

So, the correct answer is: B.",121.71,106.62
2015,（新课标ⅱ）,"5. (5 分) 设函数 $f(x)=\left\{\begin{array}{ll}1+\log _{2}(2-x), & x<1 \\ 2^{x-1}, & x \geqslant 1\end{array}\right.$, 则 $f(-2)+f\left(\log _{2} 12\right)=($ )
A. 3
B. 6
C. 9
D. 12
",['C'],"解：函数 $f(x)=\left\{\begin{array}{l}1+\log _{2}(2-x), x<1 \\ 2^{x-1}, x \geqslant 1\end{array}\right.$,

即有 $f(-2)=1+\log _{2}(2+2)=1+2=3$,

$f\left(\log _{2} 12\right)=2^{\log _{2} 12-1}=2 \log _{2} 12 \times \frac{1}{2}=12 \times \frac{1}{2}=6$

则有 $f(-2)+f\left(\log _{2} 12\right)=3+6=9$.

故选: C.
",62,5,"5. (5 points) Set the function$f(x)=\left\{\begin{array}{ll}1+\log _{2}(2-x), & x<1 \\ 2^{x-1}, & x \geqslant 1\end{array}\right.$, then $f(-2)+f\left(\log _{2} 12\right)=($)
A. 3
B. 6
C. 9
D. 12","Solution: Function$f(x)=\left\{\begin{array}{l}1+\log _{2}(2-x), x<1 \\ 2^{x-1}, x \geqslant 1\end{array}\right.$,

There is$f(-2)=1+\log _{2}(2+2)=1+2=3$,$f\left(\log _{2} 12\right)=2^{\log _{2} 12-1}=2 \log _{2} 12 \times \frac{1}{2}=12 \times \frac{1}{2}=6$There is$f(-2)+f\left(\log _{2} 12\right)=3+6=9$.

So, the correct answer is: C.",110.17,113.71
2015,（新课标ⅱ）,"7. (5 分) 过三点 $A(1,3), B(4,2), C(1,-7)$ 的圆交 $y$ 轴于 $M, N$ 两点, 则 $|\mathrm{MN}|=(\quad)$
A. $2 \sqrt{6}$
B. 8
C. $4 \sqrt{6}$
D. 10
",['C'],"解: 设圆的方程为 $x^{2}+y^{2}+D x+E y+F=0$, 则 $\left\{\begin{array}{l}1+9+D+3 E+F=0 \\ 16+4+4 D+2 E+F=0 \\ 1+49+D-7 E+F=0\end{array}\right.$,

$\therefore D=-2, E=4, F=-20$,

$\therefore x^{2}+y^{2}-2 x+4 y-20=0$,

令 $x=0$, 可得 $y^{2}+4 y-20=0$,

$\therefore y=-2 \pm 2 \sqrt{6}$,

$\therefore|\mathrm{MN}|=4 \sqrt{6}$.

故选: C.
",63,5,"7. (5 points) After three o'clock$A(1,3), B(4,2), C(1,-7)$The round cross$y$Axis$M, N$Two points,$|\mathrm{MN}|=(\quad)$A.$2 \sqrt{6}$B. 8
C.$4 \sqrt{6}$D. 10","Solution: Let the equation of the circle be$x^{2}+y^{2}+D x+E y+F=0$, then $\left\{\begin{array}{l}1+9+D+3 E+F=0 \\ 16+4+4 D+2 E+F=0 \\ 1+49+D-7 E+F=0\end{array}\right.$,$\therefore D=-2, E=4, F=-20$,$\therefore x^{2}+y^{2}-2 x+4 y-20=0$,

make$x=0$, available$y^{2}+4 y-20=0$,$\therefore y=-2 \pm 2 \sqrt{6}$,$\therefore|\mathrm{MN}|=4 \sqrt{6}$.

So, the correct answer is: C.",121.54,118.12
2015,（新课标ⅱ）,"11. (5 分) 已知 $A, B$ 为双曲线 $E$ 的左, 右顶点, 点 $M$ 在 $E$ 上, $\triangle A B M$ 为等

![](https://cdn.mathpix.com/cropped/2023_03_10_1a03c2ddb3e246a8fd16g-03.jpg?height=60&width=914&top_left_y=1262&top_left_x=357)
A. $\sqrt{5}$
B. 2
C. $\sqrt{3}$
D. $\sqrt{2}$
",['D'],"解: 设 $M$ 在双曲线 $\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1$ 的左支上,

且 $M A=A B=2 a, \angle M A B=120^{\circ}$,

则 $M$ 的坐标为 $(-2 a, \sqrt{3} a)$,

代入双曲线方程可得, $\frac{4 a^{2}}{a^{2}}-\frac{3 a^{2}}{b^{2}}=1$

可得 $a=b$,

$c=\sqrt{a^{2}+b^{2}}=\sqrt{2} a$

即有 $\mathrm{e}=\frac{\mathrm{c}}{\mathrm{a}}=\sqrt{2}$.

故选: D.
",64,5,"11. (5 points) Given$A, B$It is a hyperbolic$E$left, right vertex, dot$M$exist$E$superior,$\triangle A B M$For waiting

![](https://cdn.mathpix.com/cropped/2023_03_10_1a03c2ddb3e246a8fd16g-03.jpg?height=60&width=914&top_left_y=1262&top_left_x=357)
A.$\sqrt{5}$B. 2
C.$\sqrt{3}$D.$\sqrt{2}$","Solution: Assume$M$On the hyperbola$\frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1$on the left branch,

and$M A=A B=2 a, \angle M A B=120^{\circ}$,

then $M$The coordinates of$(-2 a, \sqrt{3} a)$,

Substituting hyperbolic equations can be obtained,$\frac{4 a^{2}}{a^{2}}-\frac{3 a^{2}}{b^{2}}=1$So$a=b$,$c=\sqrt{a^{2}+b^{2}}=\sqrt{2} a$There is$\mathrm{e}=\frac{\mathrm{c}}{\mathrm{a}}=\sqrt{2}$.

So, the correct answer is: D.",115.6,134.82
2016,（新课标ⅰ）,"1. （5 分）设集合 $A=\left\{x \mid x^{2}-4 x+3<0\right\}, B=\{x \mid 2 x-3>0\}$, 则 $A \cap B=(\quad)$
A. $\left(-3,-\frac{3}{2}\right)$
B. $\left(-3, \frac{3}{2}\right)$
C. $\left(1, \frac{3}{2}\right)$
D. $\left(\frac{3}{2}, 3\right)$
",['D'],"解: $\because$ 集合 $A=\left\{x \mid x^{2}-4 x+3<0\right\}=(1,3)$,

$\mathrm{B}=\{\mathrm{x} \mid 2 \mathrm{x}-3>0\}=\left(\frac{3}{2},+\infty\right)$,

$\therefore A \cap B=\left(\frac{3}{2}, 3\right)$,

故选：D.
",65,5,"1. (5 points) Set a collection$A=\left\{x \mid x^{2}-4 x+3<0\right\}, B=\{x \mid 2 x-3>0\}$, then $A \cap B=(\quad)$A.$\left(-3,-\frac{3}{2}\right)$B.$\left(-3, \frac{3}{2}\right)$C.$\left(1, \frac{3}{2}\right)$D.$\left(\frac{3}{2}, 3\right)$","solution:$\because$gather$A=\left\{x \mid x^{2}-4 x+3<0\right\}=(1,3)$,$\mathrm{B}=\{\mathrm{x} \mid 2 \mathrm{x}-3>0\}=\left(\frac{3}{2},+\infty\right)$,$\therefore A \cap B=\left(\frac{3}{2}, 3\right)$,

So, the correct answer is: D.",105.22,112.98
2016,（新课标ⅰ）,"2. （5 分) 设 $(1+i) x=1+y i$, 其中 $x, y$ 是实数, 则 $|x+y i|=(\quad)$
A. 1
B. $\sqrt{2}$
C. $\sqrt{3}$
D. 2
",['B'],"解: $\because(1+\mathrm{i}) \mathrm{x}=1+\mathrm{yi}$,

$\therefore x+x i=1+y i$,

即 $\left\{\begin{array}{l}x=1 \\ y=x\end{array}\right.$, 解得 $\left\{\begin{array}{l}x=1 \\ y=1\end{array}\right.$, 即 $|x+y i|=|1+i|=\sqrt{2}$, 故选: B.
",66,5,"2. (5 points) Set$(1+i) x=1+y i$, in$x, y$is a real number, then$|x+y i|=(\quad)$A. 1
B.$\sqrt{2}$C.$\sqrt{3}$D. 2","solution:$\because(1+\mathrm{i}) \mathrm{x}=1+\mathrm{yi}$,$\therefore x+x i=1+y i$,

So $\left\{\begin{array}{l}x=1 \\ y=x\end{array}\right.$, solve it$\left\{\begin{array}{l}x=1 \\ y=1\end{array}\right.$, So $|x+y i|=|1+i|=\sqrt{2}$, so answer is: B.",112.87,108.62
2016,（新课标ⅰ）,"3. (5 分) 已知等差数列 $\left\{a_{n}\right\}$ 前 9 项的和为 $27, a_{10}=8$, 则 $a_{100}=(\quad)$
A. 100
B. 99
C. 98
D. 97
",['C'],"解: $\because$ 等差数列 $\left\{a_{n}\right\}$ 前 9 项的和为 $27, \mathrm{~S}_{9}=\frac{9\left(\mathrm{a}_{1}+\mathrm{a}_{9}\right)}{2}=\frac{9 \times 2 \mathrm{a}_{5}}{2}=9 a_{5}$.

$\therefore 9 a_{5}=27, a_{5}=3$,

又 $\because a_{10}=8$,

$\therefore \mathrm{d}=1$,

$\therefore \mathrm{a}_{100}=\mathrm{a}_{5}+95 \mathrm{~d}=98$,

故选: C.
",67,5,"3. (5 points) Given arithmetic sequence$\left\{a_{n}\right\}$The sum of the first 9 items is$27, a_{10}=8$, then $a_{100}=(\quad)$A. 100
B. 99
C. 98
D. 97","solution:$\because$Arithmetic sequence$\left\{a_{n}\right\}$The sum of the first 9 items is$27, \mathrm{~S}_{9}=\frac{9\left(\mathrm{a}_{1}+\mathrm{a}_{9}\right)}{2}=\frac{9 \times 2 \mathrm{a}_{5}}{2}=9 a_{5}$.$\therefore 9 a_{5}=27, a_{5}=3$,

again$\because a_{10}=8$,$\therefore \mathrm{d}=1$,$\therefore \mathrm{a}_{100}=\mathrm{a}_{5}+95 \mathrm{~d}=98$,

So, the correct answer is: C.",141.28,117.77
2016,（新课标ⅰ）,"4. (5 分) 某公司的班车在 7: $00,8: 00,8: 30$ 发车, 小明在 7:50 至 8: 30 之间到达发车站乘坐班车, 且到达发车站的时刻是随机的, 则他等车时间不 超过 10 分钟的概率是（ $)$
A. $\frac{1}{3}$
B. $\frac{1}{2}$
C. $\frac{2}{3}$
D. $\frac{3}{4}$
",['B'],"解：设小明到达时间为 $y$, 当 $y$ 在 7: 50 至 8: 00 , 或 8: 20 至 8: 30 时,

小明等车时间不超过 10 分钟,

故 $P=\frac{20}{40}=\frac{1}{2}$,

故选: B.
",68,5,"4. (5 points) The shuttle bus of a certain company is at 7:$00,8: 00,8: 30$Departure, Xiao Ming arrives at the departure station between 7:50 and 8:30 and takes a shuttle bus. The time to arrive at the departure station is random, so the probability that he will wait for the train for no more than 10 minutes is ($)$A.$\frac{1}{3}$B.$\frac{1}{2}$C.$\frac{2}{3}$D.$\frac{3}{4}$","Solution: Suppose the arrival time of Xiao Ming is$y$, when$y$From 7:50 to 8:00, or from 8:20 to 8:30,

Xiao Ming waits for no more than 10 minutes.

So$P=\frac{20}{40}=\frac{1}{2}$,

So, the correct answer is: B.",150.0,150.0
